#labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,CostEst
1,1,1,2.59,2.00248,0.347105,1.98679,0.001,0
1,1,1,2.59,2.00248,0.347105,1.98679,0.01,0
1,1,1,45.2,23.1,0.04329,1.95671,0.075,-1
1,1,1,45.2,23.1,0.04329,1.95671,0.025,1
1,1,1,45.2,23.1,0.04329,1.95671,0.005,0
1,1,1,45.2,23.1,0.04329,1.95671,0.05,-1
1,1,1,45.2,23.1,0.04329,1.95671,0.1,-1
1,1,1,45.2,23.1,0.04329,1.95671,0.001,0
1,1,1,45.2,23.1,0.04329,1.95671,0,0
1,1,1,45.2,23.1,0.04329,1.95671,0.01,1
1,1,1,62.1,31.7339,0.0139016,3.07332,0.025,1
1,1,1,62.1,31.7339,0.0139016,3.07332,0.075,-1
1,1,1,62.1,31.7339,0.0139016,3.07332,0,0
1,1,1,62.1,31.7339,0.0139016,3.07332,0.001,0
1,1,1,62.1,31.7339,0.0139016,3.07332,0.05,-1
1,1,1,62.1,31.7339,0.0139016,3.07332,0.1,-1
1,1,1,62.1,31.7339,0.0139016,3.07332,0.005,1
1,1,1,62.1,31.7339,0.0139016,3.07332,0.01,1
1,1,1,1.89,1.62717,0.478921,1.71076,0.01,0
1,1,1,1.89,1.62717,0.478921,1.71076,0.025,1
1,1,1,1.89,1.62717,0.478921,1.71076,0.005,0
1,1,1,1.89,1.62717,0.478921,1.71076,0,0
1,1,1,1.89,1.62717,0.478921,1.71076,0.05,-1
1,1,1,1.89,1.62717,0.478921,1.71076,0.1,-1
1,1,1,1.89,1.62717,0.478921,1.71076,0.001,0
1,1,1,1.89,1.62717,0.478921,1.71076,0.075,-1
1,1,1,52.98,27.2866,0.0125809,3.25936,0.005,1
1,1,1,52.98,27.2866,0.0125809,3.25936,0.075,-1
1,1,1,52.98,27.2866,0.0125809,3.25936,0.001,0
1,1,1,52.98,27.2866,0.0125809,3.25936,0.01,1
1,1,1,52.98,27.2866,0.0125809,3.25936,0.05,-1
1,1,1,52.98,27.2866,0.0125809,3.25936,0.1,-1
1,1,1,52.98,27.2866,0.0125809,3.25936,0.025,1
1,1,1,52.98,27.2866,0.0125809,3.25936,0,0
1,1,1,62.1,32.416,0.00535853,3.60384,0.01,0
1,1,1,62.1,32.416,0.00535853,3.60384,0.005,0
1,1,1,62.1,32.416,0.00535853,3.60384,0.075,-1
1,1,1,62.1,32.416,0.00535853,3.60384,0,0
1,1,1,62.1,32.416,0.00535853,3.60384,0.001,0
1,1,1,62.1,32.416,0.00535853,3.60384,0.05,-1
1,1,1,62.1,32.416,0.00535853,3.60384,0.1,-1
1,1,1,62.1,32.416,0.00535853,3.60384,0.025,1
1,1,1,28.07,15.23,0.0154954,3.42745,0.001,0
1,1,1,28.07,15.23,0.0154954,3.42745,0.075,-1
1,1,1,28.07,15.23,0.0154954,3.42745,0,0
1,1,1,28.07,15.23,0.0154954,3.42745,0.025,1
1,1,1,28.07,15.23,0.0154954,3.42745,0.01,0
1,1,1,28.07,15.23,0.0154954,3.42745,0.1,-1
1,1,1,28.07,15.23,0.0154954,3.42745,0.05,-1
1,1,1,28.07,15.23,0.0154954,3.42745,0.005,0
1,1,1,5.74,3.42103,0.227384,2.10134,0.1,-1
1,1,1,5.74,3.42103,0.227384,2.10134,0.075,-1
1,1,1,5.74,3.42103,0.227384,2.10134,0.01,1
1,1,1,5.74,3.42103,0.227384,2.10134,0,0
1,1,1,5.74,3.42103,0.227384,2.10134,0.025,1
1,1,1,5.74,3.42103,0.227384,2.10134,0.05,-1
1,1,1,5.74,3.42103,0.227384,2.10134,0.005,0
1,1,1,5.74,3.42103,0.227384,2.10134,0.001,0
1,1,1,38.57,21.863,0.0054849,3.68736,0.025,1
1,1,1,38.57,21.863,0.0054849,3.68736,0.01,0
1,1,1,38.57,21.863,0.0054849,3.68736,0.075,-1
1,1,1,38.57,21.863,0.0054849,3.68736,0.001,0
1,1,1,38.57,21.863,0.0054849,3.68736,0,0
1,1,1,38.57,21.863,0.0054849,3.68736,0.05,-1
1,1,1,38.57,21.863,0.0054849,3.68736,0.1,-1
1,1,1,38.57,21.863,0.0054849,3.68736,0.005,0
1,1,1,38.57,19.9348,0.0250215,2.93384,0.025,1
1,1,1,38.57,19.9348,0.0250215,2.93384,0.075,-1
1,1,1,38.57,19.9348,0.0250215,2.93384,0.05,-1
1,1,1,38.57,19.9348,0.0250215,2.93384,0.1,-1
1,1,1,38.57,19.9348,0.0250215,2.93384,0,0
1,1,1,38.57,19.9348,0.0250215,2.93384,0.005,1
1,1,1,38.57,19.9348,0.0250215,2.93384,0.001,0
1,1,1,38.57,19.9348,0.0250215,2.93384,0.01,1
1,1,1,4.89,3.34734,0.148929,2.59262,0.075,-1
1,1,1,4.89,3.34734,0.148929,2.59262,0.025,-1
1,1,1,4.89,3.34734,0.148929,2.59262,0.05,-1
1,1,1,4.89,3.34734,0.148929,2.59262,0.1,-1
1,1,1,4.89,3.34734,0.148929,2.59262,0.001,1
1,1,1,4.89,3.34734,0.148929,2.59262,0,1
1,1,1,4.89,3.34734,0.148929,2.59262,0.01,1
1,1,1,4.89,3.34734,0.148929,2.59262,0.005,1
1,1,1,52.98,26.99,0.0370508,1.96295,0.001,0
1,1,1,52.98,26.99,0.0370508,1.96295,0.05,-1
1,1,1,52.98,26.99,0.0370508,1.96295,0.075,-1
1,1,1,52.98,26.99,0.0370508,1.96295,0.025,1
1,1,1,52.98,26.99,0.0370508,1.96295,0.005,0
1,1,1,52.98,26.99,0.0370508,1.96295,0.1,-1
1,1,1,52.98,26.99,0.0370508,1.96295,0.01,1
1,1,1,52.98,26.99,0.0370508,1.96295,0,0
1,1,1,1.37,1.185,0.843882,1.15612,0.01,1
1,1,1,1.37,1.185,0.843882,1.15612,0.075,-1
1,1,1,1.37,1.185,0.843882,1.15612,0.005,1
1,1,1,1.37,1.185,0.843882,1.15612,0.025,1
1,1,1,1.37,1.185,0.843882,1.15612,0.05,-1
1,1,1,1.37,1.185,0.843882,1.15612,0.001,1
1,1,1,1.37,1.185,0.843882,1.15612,0.1,-1
1,1,1,1.37,1.185,0.843882,1.15612,0,1
1,1,1,20.43,10.9964,0.0360336,3.07718,0.025,1
1,1,1,20.43,10.9964,0.0360336,3.07718,0.075,-1
1,1,1,20.43,10.9964,0.0360336,3.07718,0.005,1
1,1,1,20.43,10.9964,0.0360336,3.07718,0.001,0
1,1,1,20.43,10.9964,0.0360336,3.07718,0.05,-1
1,1,1,20.43,10.9964,0.0360336,3.07718,0.1,-1
1,1,1,20.43,10.9964,0.0360336,3.07718,0.01,1
1,1,1,20.43,10.9964,0.0360336,3.07718,0,0
1,1,1,100,51.4605,0.00289291,3.6711,0.075,-1
1,1,1,100,51.4605,0.00289291,3.6711,0,0
1,1,1,100,51.4605,0.00289291,3.6711,0.05,-1
1,1,1,100,51.4605,0.00289291,3.6711,0.001,0
1,1,1,100,51.4605,0.00289291,3.6711,0.1,-1
1,1,1,100,51.4605,0.00289291,3.6711,0.01,1
1,1,1,100,51.4605,0.00289291,3.6711,0.025,1
1,1,1,100,51.4605,0.00289291,3.6711,0.005,0
1,1,1,28.07,14.7371,0.0301752,3.01538,0.005,1
1,1,1,28.07,14.7371,0.0301752,3.01538,0.075,-1
1,1,1,28.07,14.7371,0.0301752,3.01538,0.001,0
1,1,1,28.07,14.7371,0.0301752,3.01538,0.05,-1
1,1,1,28.07,14.7371,0.0301752,3.01538,0.1,-1
1,1,1,28.07,14.7371,0.0301752,3.01538,0.01,1
1,1,1,28.07,14.7371,0.0301752,3.01538,0.025,1
1,1,1,28.07,14.7371,0.0301752,3.01538,0,0
1,1,1,3.04,2.02,0.49505,1.50495,0,1
1,1,1,3.04,2.02,0.49505,1.50495,0.075,-1
1,1,1,3.04,2.02,0.49505,1.50495,0.025,1
1,1,1,3.04,2.02,0.49505,1.50495,0.01,0
1,1,1,3.04,2.02,0.49505,1.50495,0.005,0
1,1,1,3.04,2.02,0.49505,1.50495,0.05,-1
1,1,1,3.04,2.02,0.49505,1.50495,0.1,-1
1,1,1,3.04,2.02,0.49505,1.50495,0.001,0
1,1,1,12.69,7.4235,0.0433508,3.15769,0.025,1
1,1,1,12.69,7.4235,0.0433508,3.15769,0.05,-1
1,1,1,12.69,7.4235,0.0433508,3.15769,0.01,1
1,1,1,12.69,7.4235,0.0433508,3.15769,0.075,-1
1,1,1,12.69,7.4235,0.0433508,3.15769,0.005,0
1,1,1,12.69,7.4235,0.0433508,3.15769,0.1,-1
1,1,1,12.69,7.4235,0.0433508,3.15769,0,0
1,1,1,12.69,7.4235,0.0433508,3.15769,0.001,0
1,1,1,32.9,16.95,0.0589971,1.941,0.005,1
1,1,1,32.9,16.95,0.0589971,1.941,0.01,1
1,1,1,32.9,16.95,0.0589971,1.941,0,1
1,1,1,32.9,16.95,0.0589971,1.941,0.001,1
1,1,1,32.9,16.95,0.0589971,1.941,0.05,1
1,1,1,32.9,16.95,0.0589971,1.941,0.1,1
1,1,1,32.9,16.95,0.0589971,1.941,0.025,1
1,1,1,32.9,16.95,0.0589971,1.941,0.075,1
1,1,1,62.1,31.6336,0.0197481,2.71025,0.075,-1
1,1,1,62.1,31.6336,0.0197481,2.71025,0.01,1
1,1,1,62.1,31.6336,0.0197481,2.71025,0.005,0
1,1,1,62.1,31.6336,0.0197481,2.71025,0.05,-1
1,1,1,62.1,31.6336,0.0197481,2.71025,0.025,1
1,1,1,62.1,31.6336,0.0197481,2.71025,0.1,-1
1,1,1,62.1,31.6336,0.0197481,2.71025,0,0
1,1,1,62.1,31.6336,0.0197481,2.71025,0.001,0
1,1,1,52.98,27.0017,0.0341482,2.11673,0.05,-1
1,1,1,52.98,27.0017,0.0341482,2.11673,0.01,1
1,1,1,52.98,27.0017,0.0341482,2.11673,0,0
1,1,1,52.98,27.0017,0.0341482,2.11673,0.025,1
1,1,1,52.98,27.0017,0.0341482,2.11673,0.001,0
1,1,1,52.98,27.0017,0.0341482,2.11673,0.005,1
1,1,1,52.98,27.0017,0.0341482,2.11673,0.1,-1
1,1,1,52.98,27.0017,0.0341482,2.11673,0.075,-1
1,1,1,2.21,1.605,0.623053,1.37695,0.01,1
1,1,1,2.21,1.605,0.623053,1.37695,0.075,-1
1,1,1,2.21,1.605,0.623053,1.37695,0,1
1,1,1,2.21,1.605,0.623053,1.37695,0.05,-1
1,1,1,2.21,1.605,0.623053,1.37695,0.1,-1
1,1,1,2.21,1.605,0.623053,1.37695,0.025,1
1,1,1,2.21,1.605,0.623053,1.37695,0.001,1
1,1,1,2.21,1.605,0.623053,1.37695,0.005,1
1,1,1,2.21,1.6195,0.574242,1.48482,0.075,-1
1,1,1,2.21,1.6195,0.574242,1.48482,0.025,0
1,1,1,2.21,1.6195,0.574242,1.48482,0.005,1
1,1,1,2.21,1.6195,0.574242,1.48482,0.05,-1
1,1,1,2.21,1.6195,0.574242,1.48482,0.001,1
1,1,1,2.21,1.6195,0.574242,1.48482,0.1,-1
1,1,1,2.21,1.6195,0.574242,1.48482,0,1
1,1,1,2.21,1.6195,0.574242,1.48482,0.01,1
1,1,1,38.57,20.282,0.0130941,3.39387,0.075,-1
1,1,1,38.57,20.282,0.0130941,3.39387,0.01,0
1,1,1,38.57,20.282,0.0130941,3.39387,0.025,1
1,1,1,38.57,20.282,0.0130941,3.39387,0.05,-1
1,1,1,38.57,20.282,0.0130941,3.39387,0.1,-1
1,1,1,38.57,20.282,0.0130941,3.39387,0.001,0
1,1,1,38.57,20.282,0.0130941,3.39387,0.005,0
1,1,1,38.57,20.282,0.0130941,3.39387,0,0
1,1,1,28.07,15.0789,0.0178237,3.36209,0,0
1,1,1,28.07,15.0789,0.0178237,3.36209,0.075,-1
1,1,1,28.07,15.0789,0.0178237,3.36209,0.001,0
1,1,1,28.07,15.0789,0.0178237,3.36209,0.05,-1
1,1,1,28.07,15.0789,0.0178237,3.36209,0.1,-1
1,1,1,28.07,15.0789,0.0178237,3.36209,0.025,1
1,1,1,28.07,15.0789,0.0178237,3.36209,0.01,0
1,1,1,28.07,15.0789,0.0178237,3.36209,0.005,0
1,1,1,3.56,2.804,0.192367,2.43798,0.075,-1
1,1,1,3.56,2.804,0.192367,2.43798,0.001,1
1,1,1,3.56,2.804,0.192367,2.43798,0.01,1
1,1,1,3.56,2.804,0.192367,2.43798,0.005,1
1,1,1,3.56,2.804,0.192367,2.43798,0.05,-1
1,1,1,3.56,2.804,0.192367,2.43798,0.1,-1
1,1,1,3.56,2.804,0.192367,2.43798,0,1
1,1,1,3.56,2.804,0.192367,2.43798,0.025,-1
1,1,1,23.95,12.4867,0.0738805,2.07024,0.1,-1
1,1,1,23.95,12.4867,0.0738805,2.07024,0.075,-1
1,1,1,23.95,12.4867,0.0738805,2.07024,0,0
1,1,1,23.95,12.4867,0.0738805,2.07024,0.05,-1
1,1,1,23.95,12.4867,0.0738805,2.07024,0.025,1
1,1,1,23.95,12.4867,0.0738805,2.07024,0.005,1
1,1,1,23.95,12.4867,0.0738805,2.07024,0.01,1
1,1,1,23.95,12.4867,0.0738805,2.07024,0.001,0
1,1,1,12.69,6.845,0.146092,1.85391,0.1,-1
1,1,1,12.69,6.845,0.146092,1.85391,0.075,-1
1,1,1,12.69,6.845,0.146092,1.85391,0.025,1
1,1,1,12.69,6.845,0.146092,1.85391,0.05,-1
1,1,1,12.69,6.845,0.146092,1.85391,0,0
1,1,1,12.69,6.845,0.146092,1.85391,0.001,0
1,1,1,12.69,6.845,0.146092,1.85391,0.01,0
1,1,1,12.69,6.845,0.146092,1.85391,0.005,0
1,1,1,28.07,14.6907,0.0340591,2.90636,0.005,0
1,1,1,28.07,14.6907,0.0340591,2.90636,0.075,-1
1,1,1,28.07,14.6907,0.0340591,2.90636,0.01,1
1,1,1,28.07,14.6907,0.0340591,2.90636,0.001,0
1,1,1,28.07,14.6907,0.0340591,2.90636,0.05,-1
1,1,1,28.07,14.6907,0.0340591,2.90636,0.1,-1
1,1,1,28.07,14.6907,0.0340591,2.90636,0,0
1,1,1,28.07,14.6907,0.0340591,2.90636,0.025,1
1,1,1,85.32,44.6848,0.00251434,3.73914,0.005,0
1,1,1,85.32,44.6848,0.00251434,3.73914,0.075,-1
1,1,1,85.32,44.6848,0.00251434,3.73914,0.025,1
1,1,1,85.32,44.6848,0.00251434,3.73914,0,0
1,1,1,85.32,44.6848,0.00251434,3.73914,0.05,-1
1,1,1,85.32,44.6848,0.00251434,3.73914,0.001,0
1,1,1,85.32,44.6848,0.00251434,3.73914,0.01,0
1,1,1,85.32,44.6848,0.00251434,3.73914,0.1,-1
1,1,1,9.24,5.22425,0.12169,2.48496,0,0
1,1,1,9.24,5.22425,0.12169,2.48496,0.075,-1
1,1,1,9.24,5.22425,0.12169,2.48496,0.001,0
1,1,1,9.24,5.22425,0.12169,2.48496,0.05,-1
1,1,1,9.24,5.22425,0.12169,2.48496,0.025,1
1,1,1,9.24,5.22425,0.12169,2.48496,0.1,-1
1,1,1,9.24,5.22425,0.12169,2.48496,0.005,0
1,1,1,9.24,5.22425,0.12169,2.48496,0.01,1
1,1,1,72.79,37.4394,0.00610449,3.50145,0.005,0
1,1,1,72.79,37.4394,0.00610449,3.50145,0.025,1
1,1,1,72.79,37.4394,0.00610449,3.50145,0.05,-1
1,1,1,72.79,37.4394,0.00610449,3.50145,0,0
1,1,1,72.79,37.4394,0.00610449,3.50145,0.1,-1
1,1,1,72.79,37.4394,0.00610449,3.50145,0.075,-1
1,1,1,72.79,37.4394,0.00610449,3.50145,0.001,0
1,1,1,72.79,37.4394,0.00610449,3.50145,0.01,0
1,1,1,100,62.4521,0.000536712,3.90672,0.075,-1
1,1,1,100,62.4521,0.000536712,3.90672,0.001,0
1,1,1,100,62.4521,0.000536712,3.90672,0.005,0
1,1,1,100,62.4521,0.000536712,3.90672,0,0
1,1,1,100,62.4521,0.000536712,3.90672,0.05,-1
1,1,1,100,62.4521,0.000536712,3.90672,0.1,-1
1,1,1,100,62.4521,0.000536712,3.90672,0.025,1
1,1,1,100,62.4521,0.000536712,3.90672,0.01,0
1,1,1,62.1,33.6853,0.00295807,3.75291,0.01,0
1,1,1,62.1,33.6853,0.00295807,3.75291,0.1,-1
1,1,1,62.1,33.6853,0.00295807,3.75291,0.075,-1
1,1,1,62.1,33.6853,0.00295807,3.75291,0.025,1
1,1,1,62.1,33.6853,0.00295807,3.75291,0.05,-1
1,1,1,62.1,33.6853,0.00295807,3.75291,0,0
1,1,1,62.1,33.6853,0.00295807,3.75291,0.001,0
1,1,1,62.1,33.6853,0.00295807,3.75291,0.005,0
1,1,1,3.56,2.43897,0.273269,2.14997,0.01,0
1,1,1,3.56,2.43897,0.273269,2.14997,0.075,-1
1,1,1,3.56,2.43897,0.273269,2.14997,0.001,0
1,1,1,3.56,2.43897,0.273269,2.14997,0.05,-1
1,1,1,3.56,2.43897,0.273269,2.14997,0.1,-1
1,1,1,3.56,2.43897,0.273269,2.14997,0.005,0
1,1,1,3.56,2.43897,0.273269,2.14997,0,1
1,1,1,3.56,2.43897,0.273269,2.14997,0.025,1
1,1,1,6.72,4.31462,0.100026,2.80969,0.01,1
1,1,1,6.72,4.31462,0.100026,2.80969,0.005,0
1,1,1,6.72,4.31462,0.100026,2.80969,0.075,-1
1,1,1,6.72,4.31462,0.100026,2.80969,0.001,0
1,1,1,6.72,4.31462,0.100026,2.80969,0.05,-1
1,1,1,6.72,4.31462,0.100026,2.80969,0.1,-1
1,1,1,6.72,4.31462,0.100026,2.80969,0.025,-1
1,1,1,6.72,4.31462,0.100026,2.80969,0,0
1,1,1,52.98,27.2266,0.0143053,3.168,0.075,-1
1,1,1,52.98,27.2266,0.0143053,3.168,0.001,0
1,1,1,52.98,27.2266,0.0143053,3.168,0.05,-1
1,1,1,52.98,27.2266,0.0143053,3.168,0.01,1
1,1,1,52.98,27.2266,0.0143053,3.168,0.1,-1
1,1,1,52.98,27.2266,0.0143053,3.168,0.005,1
1,1,1,52.98,27.2266,0.0143053,3.168,0,0
1,1,1,52.98,27.2266,0.0143053,3.168,0.025,1
1,1,1,9.24,5.12,0.195313,1.80469,0.075,-1
1,1,1,9.24,5.12,0.195313,1.80469,0.001,0
1,1,1,9.24,5.12,0.195313,1.80469,0,0
1,1,1,9.24,5.12,0.195313,1.80469,0.05,-1
1,1,1,9.24,5.12,0.195313,1.80469,0.1,-1
1,1,1,9.24,5.12,0.195313,1.80469,0.025,1
1,1,1,9.24,5.12,0.195313,1.80469,0.005,0
1,1,1,9.24,5.12,0.195313,1.80469,0.01,0
1,1,1,20.43,10.8377,0.0519928,2.75113,0.01,1
1,1,1,20.43,10.8377,0.0519928,2.75113,0.075,-1
1,1,1,20.43,10.8377,0.0519928,2.75113,0.005,0
1,1,1,20.43,10.8377,0.0519928,2.75113,0,0
1,1,1,20.43,10.8377,0.0519928,2.75113,0.05,-1
1,1,1,20.43,10.8377,0.0519928,2.75113,0.025,1
1,1,1,20.43,10.8377,0.0519928,2.75113,0.1,-1
1,1,1,20.43,10.8377,0.0519928,2.75113,0.001,0
1,1,1,38.57,20.4123,0.0113836,3.45985,0.005,0
1,1,1,38.57,20.4123,0.0113836,3.45985,0.075,-1
1,1,1,38.57,20.4123,0.0113836,3.45985,0.025,1
1,1,1,38.57,20.4123,0.0113836,3.45985,0,0
1,1,1,38.57,20.4123,0.0113836,3.45985,0.05,-1
1,1,1,38.57,20.4123,0.0113836,3.45985,0.1,-1
1,1,1,38.57,20.4123,0.0113836,3.45985,0.01,0
1,1,1,38.57,20.4123,0.0113836,3.45985,0.001,0
1,1,1,17.43,9.22669,0.100017,2.03966,0.075,-1
1,1,1,17.43,9.22669,0.100017,2.03966,0.01,1
1,1,1,17.43,9.22669,0.100017,2.03966,0.005,1
1,1,1,17.43,9.22669,0.100017,2.03966,0.001,0
1,1,1,17.43,9.22669,0.100017,2.03966,0.025,1
1,1,1,17.43,9.22669,0.100017,2.03966,0,0
1,1,1,17.43,9.22669,0.100017,2.03966,0.05,-1
1,1,1,17.43,9.22669,0.100017,2.03966,0.1,-1
1,1,1,28.07,20.0759,0.00473336,3.72954,0.001,0
1,1,1,28.07,20.0759,0.00473336,3.72954,0.075,-1
1,1,1,28.07,20.0759,0.00473336,3.72954,0.01,0
1,1,1,28.07,20.0759,0.00473336,3.72954,0.005,0
1,1,1,28.07,20.0759,0.00473336,3.72954,0.025,1
1,1,1,28.07,20.0759,0.00473336,3.72954,0.05,-1
1,1,1,28.07,20.0759,0.00473336,3.72954,0.1,-1
1,1,1,28.07,20.0759,0.00473336,3.72954,0,0
1,1,1,20.43,10.758,0.071515,2.35229,0.05,-1
1,1,1,20.43,10.758,0.071515,2.35229,0.001,0
1,1,1,20.43,10.758,0.071515,2.35229,0.075,-1
1,1,1,20.43,10.758,0.071515,2.35229,0.025,1
1,1,1,20.43,10.758,0.071515,2.35229,0.01,0
1,1,1,20.43,10.758,0.071515,2.35229,0.005,0
1,1,1,20.43,10.758,0.071515,2.35229,0.1,-1
1,1,1,20.43,10.758,0.071515,2.35229,0,0
1,1,1,10.83,6.54407,0.0501667,3.11857,0.01,1
1,1,1,10.83,6.54407,0.0501667,3.11857,0,0
1,1,1,10.83,6.54407,0.0501667,3.11857,0.075,-1
1,1,1,10.83,6.54407,0.0501667,3.11857,0.001,0
1,1,1,10.83,6.54407,0.0501667,3.11857,0.005,1
1,1,1,10.83,6.54407,0.0501667,3.11857,0.05,-1
1,1,1,10.83,6.54407,0.0501667,3.11857,0.1,-1
1,1,1,10.83,6.54407,0.0501667,3.11857,0.025,-1
1,1,1,3.04,2.13243,0.342595,1.96841,0.001,0
1,1,1,3.04,2.13243,0.342595,1.96841,0.075,-1
1,1,1,3.04,2.13243,0.342595,1.96841,0.005,0
1,1,1,3.04,2.13243,0.342595,1.96841,0.05,-1
1,1,1,3.04,2.13243,0.342595,1.96841,0.1,-1
1,1,1,3.04,2.13243,0.342595,1.96841,0.01,0
1,1,1,3.04,2.13243,0.342595,1.96841,0,1
1,1,1,3.04,2.13243,0.342595,1.96841,0.025,1
1,1,1,85.32,44.1538,0.00338489,3.66486,0.1,-1
1,1,1,85.32,44.1538,0.00338489,3.66486,0.025,1
1,1,1,85.32,44.1538,0.00338489,3.66486,0,0
1,1,1,85.32,44.1538,0.00338489,3.66486,0.05,-1
1,1,1,85.32,44.1538,0.00338489,3.66486,0.005,0
1,1,1,85.32,44.1538,0.00338489,3.66486,0.001,0
1,1,1,85.32,44.1538,0.00338489,3.66486,0.01,0
1,1,1,85.32,44.1538,0.00338489,3.66486,0.075,-1
1,1,1,20.43,10.7794,0.0645862,2.49385,0.1,-1
1,1,1,20.43,10.7794,0.0645862,2.49385,0.075,-1
1,1,1,20.43,10.7794,0.0645862,2.49385,0.05,-1
1,1,1,20.43,10.7794,0.0645862,2.49385,0,0
1,1,1,20.43,10.7794,0.0645862,2.49385,0.005,0
1,1,1,20.43,10.7794,0.0645862,2.49385,0.025,1
1,1,1,20.43,10.7794,0.0645862,2.49385,0.01,1
1,1,1,20.43,10.7794,0.0645862,2.49385,0.001,0
1,1,1,5.74,3.38207,0.273489,1.8367,0.075,-1
1,1,1,5.74,3.38207,0.273489,1.8367,0.005,1
1,1,1,5.74,3.38207,0.273489,1.8367,0.01,1
1,1,1,5.74,3.38207,0.273489,1.8367,0.05,-1
1,1,1,5.74,3.38207,0.273489,1.8367,0.1,-1
1,1,1,5.74,3.38207,0.273489,1.8367,0.001,1
1,1,1,5.74,3.38207,0.273489,1.8367,0,1
1,1,1,5.74,3.38207,0.273489,1.8367,0.025,1
1,1,1,38.57,19.8469,0.0349781,2.54981,0.025,1
1,1,1,38.57,19.8469,0.0349781,2.54981,0.005,0
1,1,1,38.57,19.8469,0.0349781,2.54981,0.075,-1
1,1,1,38.57,19.8469,0.0349781,2.54981,0.01,1
1,1,1,38.57,19.8469,0.0349781,2.54981,0,0
1,1,1,38.57,19.8469,0.0349781,2.54981,0.05,-1
1,1,1,38.57,19.8469,0.0349781,2.54981,0.1,-1
1,1,1,38.57,19.8469,0.0349781,2.54981,0.001,0
1,1,1,2.59,1.92271,0.385538,1.88725,0.05,-1
1,1,1,2.59,1.92271,0.385538,1.88725,0.075,-1
1,1,1,2.59,1.92271,0.385538,1.88725,0.025,1
1,1,1,2.59,1.92271,0.385538,1.88725,0.001,0
1,1,1,2.59,1.92271,0.385538,1.88725,0.005,0
1,1,1,2.59,1.92271,0.385538,1.88725,0.1,-1
1,1,1,2.59,1.92271,0.385538,1.88725,0,1
1,1,1,2.59,1.92271,0.385538,1.88725,0.01,0
1,1,1,100,50.5117,0.0182507,2.13533,0.001,0
1,1,1,100,50.5117,0.0182507,2.13533,0.075,-1
1,1,1,100,50.5117,0.0182507,2.13533,0.005,1
1,1,1,100,50.5117,0.0182507,2.13533,0.025,1
1,1,1,100,50.5117,0.0182507,2.13533,0.05,-1
1,1,1,100,50.5117,0.0182507,2.13533,0.1,-1
1,1,1,100,50.5117,0.0182507,2.13533,0,0
1,1,1,100,50.5117,0.0182507,2.13533,0.01,1
1,1,1,85.32,43.3866,0.00894579,3.19041,0.005,1
1,1,1,85.32,43.3866,0.00894579,3.19041,0.075,-1
1,1,1,85.32,43.3866,0.00894579,3.19041,0.025,1
1,1,1,85.32,43.3866,0.00894579,3.19041,0.01,1
1,1,1,85.32,43.3866,0.00894579,3.19041,0.05,-1
1,1,1,85.32,43.3866,0.00894579,3.19041,0.1,-1
1,1,1,85.32,43.3866,0.00894579,3.19041,0.001,0
1,1,1,85.32,43.3866,0.00894579,3.19041,0,0
1,1,1,38.57,20.7884,0.00854494,3.56933,0.075,-1
1,1,1,38.57,20.7884,0.00854494,3.56933,0.01,0
1,1,1,38.57,20.7884,0.00854494,3.56933,0.001,0
1,1,1,38.57,20.7884,0.00854494,3.56933,0.005,0
1,1,1,38.57,20.7884,0.00854494,3.56933,0.05,-1
1,1,1,38.57,20.7884,0.00854494,3.56933,0.1,-1
1,1,1,38.57,20.7884,0.00854494,3.56933,0,0
1,1,1,38.57,20.7884,0.00854494,3.56933,0.025,1
1,1,1,17.43,9.30706,0.0676129,2.60447,0.005,0
1,1,1,17.43,9.30706,0.0676129,2.60447,0.075,-1
1,1,1,17.43,9.30706,0.0676129,2.60447,0.05,-1
1,1,1,17.43,9.30706,0.0676129,2.60447,0.1,-1
1,1,1,17.43,9.30706,0.0676129,2.60447,0,0
1,1,1,17.43,9.30706,0.0676129,2.60447,0.001,0
1,1,1,17.43,9.30706,0.0676129,2.60447,0.01,0
1,1,1,17.43,9.30706,0.0676129,2.60447,0.025,1
1,1,1,100,52.307,0.00184806,3.77559,0.005,0
1,1,1,100,52.307,0.00184806,3.77559,0.075,-1
1,1,1,100,52.307,0.00184806,3.77559,0,0
1,1,1,100,52.307,0.00184806,3.77559,0.025,1
1,1,1,100,52.307,0.00184806,3.77559,0.01,0
1,1,1,100,52.307,0.00184806,3.77559,0.001,0
1,1,1,100,52.307,0.00184806,3.77559,0.05,-1
1,1,1,100,52.307,0.00184806,3.77559,0.1,-1
1,1,1,20.43,10.8052,0.0581477,2.62539,0,0
1,1,1,20.43,10.8052,0.0581477,2.62539,0.001,0
1,1,1,20.43,10.8052,0.0581477,2.62539,0.075,-1
1,1,1,20.43,10.8052,0.0581477,2.62539,0.01,1
1,1,1,20.43,10.8052,0.0581477,2.62539,0.05,-1
1,1,1,20.43,10.8052,0.0581477,2.62539,0.1,-1
1,1,1,20.43,10.8052,0.0581477,2.62539,0.025,1
1,1,1,20.43,10.8052,0.0581477,2.62539,0.005,0
1,1,1,7.88,4.45185,0.207581,1.91381,0.075,-1
1,1,1,7.88,4.45185,0.207581,1.91381,0.025,1
